businessId,flagged_reviews,one_star_count,total_reviews,total_stars,word_count,proportion_flagged_reviews,average_flagged_words_per_review,average_stars_per_review,proportion_one_star,name,neighborhood,address,postal_code,stars,review_count,categories,ifFail,failTimes
ku6NGJSMJ5RwKnHrzVBQcA,2,6,27,91,2,0.0740741,0.0740741,3.37037,0.222222,Red Label Bar & Lounge,The Strip,332 W Sahara Ave,89102,3.5,27,Restaurants;Asian Fusion;American (Traditional);Lounges;Nightlife;Bars,1,5
KjV_68oLLSpqR96VnV68tw,17,40,124,343,23,0.137097,0.185484,2.76613,0.322581,"Roberto's Taco Shop",Southeast,10430 Bermuda Rd,89123,3,124,Fast Food;Mexican;Restaurants,1,3
NnoJ7MBgV_F-bv7FA_X_BA,0,6,64,260,0,0,0,4.0625,0.09375,Los Huicholes,,546 N Eastern Ave,89101,4,64,Food;Restaurants;Mexican;Food Delivery Services,1,2
CVECSCW-7zDzjpIPxsew4g,8,1,110,487,13,0.0727273,0.118182,4.42727,0.00909091,Tacos El Compita,Westside,6118 W Charleston Blvd,89146,4.5,110,Mexican;Restaurants,1,6
Ijdoi6pDMK3Burw3TtAOZg,6,18,35,79,6,0.171429,0.171429,2.25714,0.514286,Top This Pizza,University,1105 E Tropicana Ave,89119,2.5,35,Chicken Wings;Pizza;Italian;Restaurants,1,2
XhgFynFD7ZT77wofWpeOag,20,34,275,998,28,0.0727273,0.101818,3.62909,0.123636,Mt Charleston Lodge Restaurant,,5375 Kyle Canyon Rd,89124,3.5,275,Restaurants;Nightlife;Burgers;American (Traditional);Bars;Lounges,1,5
_kdpjoGrIzA64E6aXHA66w,29,32,413,1598,29,0.0702179,0.0702179,3.86925,0.0774818,Barcelona Tapas,Southwest,10690 Southern Highlands Pkwy,89141,4,413,Restaurants;Tapas Bars;Spanish,1,6
qkyCuFJF2Uboh6n2Lmuwlg,61,93,633,1998,88,0.0963665,0.139021,3.1564,0.146919,"Lee's Sandwiches",Chinatown,3989 Spring Mountain Rd,89102,3,633,Food;Bakeries;Sandwiches;Restaurants,1,4
xGlU3Wbfd1o-6tWQ59gKCg,0,0,26,129,0,0,0,4.96154,0,All About Catering,Westside,450 S Buffalo Dr,89145,5,26,Wedding Planning;Food;Caterers;Event Planning & Services;Food Delivery Services,0,0
ZDvS8DtnkYa8jY703MflEw,30,8,143,541,30,0.20979,0.20979,3.78322,0.0559441,Badger Cafe,Eastside,1801 E Tropicana Ave,89119,4,143,Restaurants;American (New),1,6
bvGdqJ-SeGdIHX-HEabwlg,25,17,200,867,25,0.125,0.125,4.335,0.085,North Beach Italian Bistro,Northwest,7770 W Ann Rd,89149,4.5,200,Restaurants;Breakfast & Brunch;Italian;Seafood,1,2
8L_eeOwZryvlUEO42Zq8nQ,13,16,107,345,25,0.121495,0.233645,3.2243,0.149533,L & L Hawaiian Barbecue,Summerlin,10860 W Charleston Blvd,89135,3,107,Salad;Barbeque;Hawaiian;Restaurants,1,11
OYHpqY6-3C-wXR-uPbHhwA,34,25,221,825,41,0.153846,0.18552,3.73303,0.113122,Honey Cakes Cafe,Centennial,6475 N Decatur Blvd,89131,3.5,221,French;Restaurants;Breakfast & Brunch;Burgers;American (Traditional);Cafes,1,3
YU2XR_ZY-g2VzDpi7KMzEw,42,36,244,784,44,0.172131,0.180328,3.21311,0.147541,Icy Juicy,Chinatown,3400 S Jones Blvd,89146,3,244,Coffee & Tea;Bubble Tea;Food;Taiwanese;Restaurants,1,2
r8Jr-7YfkhJL2nxk9lxUNg,6,12,351,1441,6,0.017094,0.017094,4.10541,0.034188,"Frank & Fina's Cocina",Spring Valley,4175 S Grand Canyon Dr,89147,4,351,Restaurants;Mexican,1,5
8fiZjbPMgg4qDSLIdZsWZg,0,0,39,154,0,0,0,3.94872,0,Sunshine Cafe,,1581 N Decatur Blvd,89108,4,39,Restaurants;Breakfast & Brunch;Diners,1,3
_TRbETlhqQq0OLzWbAPkvA,0,10,136,553,0,0,0,4.06618,0.0735294,Ace Donuts,Spring Valley,9435 W Tropicana Ave,89147,4,136,Food;Donuts,0,0
HOlDxrYqfoJrVq2Eo-_LKQ,5,16,81,254,5,0.0617284,0.0617284,3.1358,0.197531,Farmer Boys,Westside,4833 W Charleston Blvd,89146,3,81,Burgers;Cafes;Breakfast & Brunch;Restaurants;Mexican;American (Traditional);Salad,0,0
eTUDAJdOHBwKa2yaD_jB6Q,0,6,42,153,0,0,0,3.64286,0.142857,Golden Spoon Frozen Yogurt,Spring Valley,8680 W Warm Springs Rd,89148,3.5,42,Food;Ice Cream & Frozen Yogurt,0,0
eR7Iw_X54m3YLWkXp9y35Q,5,7,477,2154,7,0.0104822,0.0146751,4.51572,0.0146751,Tonkatsu Kiyoshi,Southwest,7780 S Jones Blvd,89139,4.5,477,Food;Restaurants;Specialty Food;Japanese;Ethnic Food;Hawaiian,1,2
Tk7qCou7aYv_Z-K3a7NhhA,21,56,449,1751,34,0.0467706,0.0757238,3.89978,0.124722,Shish Kabob House,,6620 W Flamingo Rd,89103,4,449,Mediterranean;Restaurants;Middle Eastern,1,3
1Z5S_Lkcl6vA3ZvrAG91TA,4,13,272,1193,8,0.0147059,0.0294118,4.38603,0.0477941,Sofrito Rico Authentic Puerto Rican Cuisine,Westside,5201 W Charleston Blvd,89146,4.5,272,Caribbean;Food;Latin American;Restaurants;Puerto Rican;Farmers Market,0,0
M30I1NPl5JuHthxo1IXPGg,130,53,458,1614,227,0.283843,0.495633,3.52402,0.115721,Pho Saigon 8,Chinatown,5650 Spring Mountain Rd,89146,3.5,458,Vietnamese;Restaurants,1,9
oH84VXzObXpaC5ia2Tenpw,8,6,36,135,8,0.222222,0.222222,3.75,0.166667,"Esmeralda's Cafe",Downtown,1000 E Charleston Blvd,89104,4,36,Salvadoran;Seafood;Mexican;Restaurants;Latin American,0,0
M-bM5y8qdE-Z3mfZept1EA,6,5,117,470,6,0.0512821,0.0512821,4.01709,0.042735,Ohana Hawaiian Bbq,Southeast,7435 S Eastern Ave,89123,4,117,Barbeque;Hawaiian;Restaurants,1,5
agGJSdMTRrkA6VrYMbC-SQ,32,12,251,1053,47,0.12749,0.187251,4.19522,0.0478088,Volcano Grille,Spring Valley,7150 S Durango Dr,89113,4,251,Restaurants;Japanese,0,0
5PP6BwtNYlPARHApB9lzcQ,25,3,81,345,25,0.308642,0.308642,4.25926,0.037037,Blue Ox Tavern,Westside,5825 W Sahara Ave,89146,4.5,81,Restaurants;Nightlife;Bars;Lounges;Food;Breakfast & Brunch;Sports Bars;Pubs;Beer;Wine & Spirits;American (Traditional),0,0
t_xXPh62lfkPc_wgF-Iasg,0,3,43,197,0,0,0,4.5814,0.0697674,Cake Designs,Westside,6985 W Sahara,89117,4.5,43,Bakeries;Food;Custom Cakes,0,0
Fv4EXwV30rwGD2NzN1ekgA,7,7,245,1084,9,0.0285714,0.0367347,4.42449,0.0285714,Gorilla Sushi,Eastside,1801 E Tropicana Ave,89119,4.5,245,Asian Fusion;Restaurants;Japanese;Sushi Bars,1,1
b7Y4dIggAacPum1tF3NpKg,36,47,206,707,72,0.174757,0.349515,3.43204,0.228155,"Rosati's",Centennial,8001 N Durango Dr,89143,3.5,206,Pizza;Restaurants,1,6
jXyy2Vc-Dgp7QguQJSfnXw,18,24,222,878,27,0.0810811,0.121622,3.95495,0.108108,Lazeez,Westside,8560 W Desert Inn Rd,89117,4,223,Mediterranean;Restaurants;Indian;Halal,1,4
9GRbDT8WCtfImKHMn823-A,0,2,25,105,0,0,0,4.2,0.08,Z Chicken,Southeast,8846 S Eastern Ave,89123,4,25,Restaurants;Food;American (Traditional);Specialty Food,0,0
MgSd4P3ATkiywbbraFygHg,40,19,198,791,44,0.20202,0.222222,3.99495,0.0959596,"Plantone's Italian Market",Spring Valley,8680 W Warm Springs Rd,89148,4,197,Delis;Pizza;Italian;Restaurants;Sandwiches,1,1
PSRZaGGxXmOmabL2si8pKw,17,31,220,798,27,0.0772727,0.122727,3.62727,0.140909,"Carrabba's Italian Grill",Westside,8771 W Charleston Blvd,89117,3.5,220,Seafood;Restaurants;Italian,1,2
Zmfq3DVhHdtVChhSxzoUHw,23,35,431,1701,26,0.0533643,0.0603248,3.94664,0.0812065,Panna Thai Restaurant,Spring Valley,6015 S Fort Apache Rd,89148,4,431,Thai;Restaurants,1,7
rVi34tu0bITsoxMMT9QhUw,16,27,68,171,26,0.235294,0.382353,2.51471,0.397059,Smoothie King,Centennial,6530 N Buffalo Dr,89131,2.5,68,Juice Bars & Smoothies;Health Markets;Specialty Food;Food,1,3
N0l-6kdgRXEskiGw3ab05A,14,11,65,208,24,0.215385,0.369231,3.2,0.169231,Johnny Rockets,Southwest,3333 Blue Diamond Rd,89139,3,65,American (Traditional);Burgers;Sandwiches;Fast Food;Restaurants,1,3
jgtEoeE2uoA27J_UvbE20g,5,3,110,446,6,0.0454545,0.0545455,4.05455,0.0272727,"Uncle Joe's Pizza",Downtown,505 Fremont St,89101,4,110,Restaurants;Pizza,1,4
YTfXZ9tbTBJkWsDI7cMDWQ,4,4,82,346,4,0.0487805,0.0487805,4.21951,0.0487805,"Liang's Kitchen",,5570 W Flamingo Rd,89103,4,82,Restaurants;Chinese;Taiwanese,1,1
dPbvWt-6YVxtGkeh7f9JpQ,10,12,123,469,16,0.0813008,0.130081,3.81301,0.097561,Firehouse Subs,Southeast,9555 S Eastern Ave,89123,4,123,Restaurants;Fast Food;Sandwiches;Delis,0,0
S-egzF2c7bRpCUNbZqV8dg,16,35,495,2045,18,0.0323232,0.0363636,4.13131,0.0707071,Truffles N Bacon Cafe,,8872 S Eastern Ave,89123,4,495,Restaurants;Cafes,0,0
kosTPb88O4Q0XGbVbEOGCA,4,9,196,812,4,0.0204082,0.0204082,4.14286,0.0459184,Prommares Thai Food,Westside,6362 W Sahara Ave,89146,4,196,Thai;Restaurants,1,9
w6zW6gIyg1sI5V6Wag_SYg,4,11,298,1356,6,0.0134228,0.0201342,4.55034,0.0369128,Teppan Bento,Southeast,467 E Silverado Ranch,89183,4.5,299,Restaurants;Japanese;Teppanyaki;Asian Fusion,1,1
zXBrfL_ohYMuBZWvF8EcSA,37,45,314,1133,59,0.117834,0.187898,3.60828,0.143312,Cafe Zupas,,7521 W Lake Mead Blvd,89128,3.5,314,Desserts;Soup;American (New);Sandwiches;Salad;Restaurants;Food,1,10
UAMTM6LMA2on079oBMFBPQ,52,49,288,1016,57,0.180556,0.197917,3.52778,0.170139,"Lazy Joe's Fish & Chips",Southwest,7835 S Rainbow Blvd,89139,3.5,288,Mediterranean;Gluten-Free;Restaurants;Seafood;Fish & Chips,0,0
deuHIeaTY8ns_GZAxU5H9g,5,18,179,703,5,0.027933,0.027933,3.92737,0.100559,"Capriotti's Sandwich Shop",Southeast,9620 Las Vegas Blvd,89123,4,179,Restaurants;Sandwiches;Salad;Vegetarian,1,2
mibbKeg4gbD9O58TCjDWgQ,17,20,56,147,21,0.303571,0.375,2.625,0.357143,"Roberto's Taco Shop",Westside,3399 S Durango Dr,89147,2.5,56,Fast Food;Restaurants;Mexican,1,4
DO3FefiMYiPYsEl6O8W2dw,10,3,84,362,12,0.119048,0.142857,4.30952,0.0357143,The Las Vegas Grille,Westside,7865 W Sahara Ave,89117,4.5,84,Chicken Wings;Barbeque;Restaurants,0,0
HsrEbWCg8K06pUhx469uSw,11,4,124,549,11,0.0887097,0.0887097,4.42742,0.0322581,Donut Hut,Eastside,3242 E Desert Inn Rd,89121,4.5,124,Donuts;Food,1,1
3ZHyw0d8mk0HOEP7v4fW1A,18,15,197,780,19,0.0913706,0.0964467,3.95939,0.0761421,Krung Thai Restaurant,,4130 S Decatur Blvd,89103,4,197,Restaurants;Thai,1,1
Oqqnw0Rz77sMDPHS_eN2aA,1,9,74,274,1,0.0135135,0.0135135,3.7027,0.121622,"Jersey Mike's Subs",Westside,8780 W Charleston Blvd,89117,3.5,74,Sandwiches;Delis;Fast Food;Restaurants,0,0
yGCrsq0AYI8WN7goMVLHJA,86,21,208,749,128,0.413462,0.615385,3.60096,0.100962,Yayo Taco,University,4632 S Maryland Pkwy,89119,3.5,208,Vegetarian;Vegan;Mexican;Restaurants,1,5
4JkGjRRc3XucG9U8XwthGg,6,6,86,358,6,0.0697674,0.0697674,4.16279,0.0697674,China Gourmet,Sunrise,2585 S Nellis Blvd,89121,4,86,Restaurants;Chinese,1,5
gqcJHVFCPeBRGnDf8bFzMw,6,29,175,614,11,0.0342857,0.0628571,3.50857,0.165714,Outback Steakhouse,The Lakes,8671 W Sahara Ave,89117,3.5,175,Restaurants;Steakhouses,1,1
YIbsxjyP2jNzoH9RlxaSYA,0,0,8,27,0,0,0,3.375,0,Star Mexican Grill,Spring Valley,10140 W Tropicana Ave,89147,3.5,8,Restaurants;Mexican,0,0
M990h0-4g-wpJN-qlnqFAg,5,9,45,147,5,0.111111,0.111111,3.26667,0.2,Diamond China Restaurant,Westside,3909 W Sahara Ave,89102,3.5,45,Restaurants;Chinese,1,7
VeiL_tgw7dsl-7IcnOsh0g,8,6,208,944,8,0.0384615,0.0384615,4.53846,0.0288462,Sushi Hiro,Southeast,9460 S Eastern Ave,89123,4.5,208,Restaurants;Sushi Bars;Japanese,0,0
mVIU34pAjLCmRpftGPaH1A,0,2,32,127,0,0,0,3.96875,0.0625,"Dee's Donuts",Southwest,8680 W Warm Springs Rd,89148,4,32,Donuts;Food,0,0
anQ0TggcB6f4yO4csQ44oA,8,9,84,340,8,0.0952381,0.0952381,4.04762,0.107143,Elevated Juice,Centennial,7703 N El Capitan Way,89143,4,83,Juice Bars & Smoothies;Sandwiches;Acai Bowls;Food;Coffee & Tea;Restaurants,1,1
LZSyWy4IHgXg6QhW2jrBlw,8,27,125,371,9,0.064,0.072,2.968,0.216,"Romano's Macaroni Grill",,2400 W Sahara Ave,89102,3,125,Restaurants;Wine Bars;Italian;Nightlife;Bars,1,10
lF4pEu4_55SSFEo6Q58ftQ,7,2,161,708,7,0.0434783,0.0434783,4.39752,0.0124224,German Bread Bakery,Summerlin,2237 N Rampart Blvd,89134,4.5,161,Bakeries;Restaurants;German;Pretzels;Food;Desserts,0,0
suQugTjSMYMIrK5fAabC_Q,38,13,105,361,91,0.361905,0.866667,3.4381,0.12381,"Roberto's Taco Shop",University,1220 E Harmon Ave,89119,3.5,105,Restaurants;Fast Food;Mexican,1,6
eRQwgSQD1KyCmJk_PAGOXQ,11,10,159,646,14,0.0691824,0.0880503,4.06289,0.0628931,Thai Cuisine,Sunrise,601 N Nellis Blvd,89110,4,160,Chinese;Restaurants;Thai,1,5
qRymrsLmlA34bC8PvNoujg,22,31,461,1908,22,0.0477223,0.0477223,4.13883,0.0672451,Market Grille Cafe,Centennial,7070 N Durango Dr,89149,4,461,Caterers;Greek;Event Planning & Services;Restaurants;Mediterranean;Italian,1,1
B3omTXI--0eiBC7nCv_WXg,54,19,154,587,55,0.350649,0.357143,3.81169,0.123377,Farm Basket,Westside,6148 W Charleston Blvd,89146,4,152,American (New);Fast Food;Restaurants,1,5
jG0m1-899xwYY3IXpTRRCQ,14,3,173,757,38,0.0809249,0.219653,4.37572,0.017341,Baja Bar & Grill,University,4755 S Maryland Pkwy,89119,4.5,173,Mexican;Restaurants,1,3
4VXIS8vpNzEysXZVN5xGDA,7,5,55,227,11,0.127273,0.2,4.12727,0.0909091,Las Americas,Downtown,2319 S Eastern Ave,89104,4,55,Restaurants;Peruvian,1,11
DJXZrIi4k1Iyd1mQRwxIMg,1,9,69,235,1,0.0144928,0.0144928,3.4058,0.130435,Gyro Time,Southeast,5715 S Eastern Ave,89119,3.5,69,Greek;Restaurants,0,0
ALp--wAIVL4qQfCANn3ffw,8,8,127,526,8,0.0629921,0.0629921,4.14173,0.0629921,Hunt & Gather Cafe,Centennial,7240 W Azure Dr,89130,4,127,Food;Cafes;Pizza;Coffee & Tea;Restaurants,1,1
IVnGPHdTyu_GbLo9mXj98w,14,8,395,1727,16,0.035443,0.0405063,4.37215,0.0202532,Ramen Tatsu,Chinatown,3400 S Jones Blvd,89146,4.5,395,Japanese;Restaurants;Ramen,1,1
1bALsE6aZE23mGV2WPxN_g,0,8,119,477,0,0,0,4.0084,0.0672269,"Capriotti's Sandwich Shop",,4983 W Flamingo Rd,89103,4,119,Restaurants;Sandwiches,0,0
pCVQq3jzfrT2CNHAIMMy0g,24,18,49,125,66,0.489796,1.34694,2.55102,0.367347,Fatburger,Northwest,4525 N Rancho Dr,89130,2.5,49,Restaurants;Fast Food;American (Traditional);Burgers,1,4
bQ_wtZvMb__OhprY5bF9aQ,91,31,388,1539,94,0.234536,0.242268,3.96649,0.0798969,Crab Corner,Eastside,4161 S Eastern Ave,89118,4,388,Nightlife;Restaurants;Sports Bars;Seafood;Bars,1,2
SRCepG6PbMvwKcfIUjk8bQ,3,15,153,592,3,0.0196078,0.0196078,3.86928,0.0980392,Cilantro Tacos,,2300 N Rainbow Blvd,89108,4,153,Pizza;Mexican;Restaurants,0,0
-JFVxwdVQfX207554dx1nw,4,20,122,423,4,0.0327869,0.0327869,3.46721,0.163934,Teriyaki Madness,Southeast,9845 S Maryland Pkwy,89183,3.5,122,Japanese;Asian Fusion;Restaurants;Hawaiian,1,4
Y9oYrGHiMyRIRaudSWomzg,2,12,65,214,2,0.0307692,0.0307692,3.29231,0.184615,Teriyaki Madness,Centennial,6171 N Decatur Blvd,89130,3.5,65,Asian Fusion;Japanese;Hawaiian;Restaurants,1,2
NrgzXR0gycLMw1APhiA-wQ,8,8,163,724,8,0.0490798,0.0490798,4.44172,0.0490798,Clark County Shooting Complex,,11357 N Decatur Blvd,89131,4.5,163,Active Life;Gun/Rifle Ranges;Archery,0,0
B1X-D4mRW3VjNUUolPDItA,13,33,174,598,19,0.0747126,0.109195,3.43678,0.189655,Mr Beijing,Eastside,730 E Flamingo Rd,89119,3.5,173,Restaurants;Barbeque;Chinese;Vegetarian,1,18
Gt4z3AylNTsEPDkzkaC7HA,132,148,812,2654,196,0.162562,0.241379,3.26847,0.182266,Stacks & Yolks,Spring Valley,7150 S Durango Dr,89113,3.5,813,Sandwiches;Breakfast & Brunch;Burgers;American (Traditional);Restaurants;Food;Pretzels,1,18
yYwTV3c9Q3S1UDdpDhjgTg,8,21,104,346,25,0.0769231,0.240385,3.32692,0.201923,Cold Stone Creamery,Westside,9350 W Sahara Ave,89117,3.5,104,Desserts;Food;Cupcakes;Ice Cream & Frozen Yogurt;Custom Cakes,1,2
3Qe4M3JNs7yIRXP13g-NYA,0,5,78,331,0,0,0,4.24359,0.0641026,No Regrets Bar,Spring Valley,8349 W Sunset Rd,89113,4,78,Restaurants;Breakfast & Brunch;Sports Bars;Cocktail Bars;Bars;Nightlife,0,0
iPM8BXV6vEVEci8ttsOObQ,71,58,343,1103,80,0.206997,0.233236,3.21574,0.169096,Jenni Pho,Southwest,7855 S Rainbow Blvd,89139,3,343,Restaurants;Vietnamese,1,3
iWox6NQVA76eH61toMhxfA,5,16,94,291,6,0.0531915,0.0638298,3.09574,0.170213,Spicy Pickle,Southeast,7271 Amigo St,89119,3,94,Sandwiches;Pizza;Restaurants;American (New),0,0
NfM1YE-FJCToO1LB36T6lQ,44,21,158,550,47,0.278481,0.297468,3.48101,0.132911,"Jason's Deli",Spring Valley,7305 Arroyo Crossing Pkwy,89113,3.5,158,Restaurants;Sandwiches;Delis;Salad,0,0
HsEStDB_LB6x0LuXQ6LP4A,9,19,219,921,9,0.0410959,0.0410959,4.20548,0.086758,"Khoury's Mediterranean Restaurant",Westside,9340 W Sahara Ave,89117,4,220,Greek;Lebanese;Mediterranean;Restaurants;Middle Eastern;Sandwiches,1,2
Se-co1eXBho5A4YwMfKMIQ,15,14,206,845,15,0.0728155,0.0728155,4.10194,0.0679612,Griddlecakes,Spring Valley,6085 S Fort Apache,89148,4,206,Breakfast & Brunch;Salad;Restaurants;Sandwiches,1,1
tpCALADHTuBaCJNgAluj2w,7,19,58,170,8,0.12069,0.137931,2.93103,0.327586,"Roberto's Taco Shop",Southeast,6883 S Eastern Ave,89119,3,58,Mexican;Restaurants,1,1
P9srGF_edclaYfYZjy_kgg,0,2,52,242,0,0,0,4.65385,0.0384615,Andale Fresh Food,Southeast,2185 E Windmill Ln,89123,4.5,52,Latin American;Salvadoran;Breakfast & Brunch;Restaurants;Mexican,0,0
x2Y_MD5pCTRyaf9dD_ZpGw,0,3,13,41,0,0,0,3.15385,0.230769,Teriyaki Madness,Eastside,4503 Paradise Rd,89169,3,13,Japanese;Restaurants;Hawaiian;Asian Fusion,0,0
FclR3tCyp3wPCZoxHXn_jQ,0,1,21,87,0,0,0,4.14286,0.047619,"Papa Geo's",Spring Valley,5597 S Rainbow Blvd,89118,4,21,Restaurants;Italian,0,0
Q-dVQgyof9paXKJLwFsn3Q,5,24,61,144,7,0.0819672,0.114754,2.36066,0.393443,"Dunkin' Donuts",Northwest,5861 W Craig Rd,89130,2.5,61,Donuts;Food;Coffee & Tea,1,3
SUd3IyEN7n5OYEGyt_U5lg,4,12,362,1699,5,0.0110497,0.0138122,4.69337,0.0331492,"Jefe's Taco Shop",Northwest,5700 Sky Pointe Dr,89130,4.5,363,Fast Food;Restaurants;Breakfast & Brunch;Mexican,0,0
5FFZ8_mhlf4O8g84cjl9og,0,1,9,21,0,0,0,2.33333,0.111111,Aloha A Go Go,Southwest,10670 Southern Highlands Pkwy,89141,2.5,9,Restaurants;Hawaiian,1,2
Ql_J2DSIE8QYp5rXf3721A,0,5,36,133,0,0,0,3.69444,0.138889,Cafe Chloe,Spring Valley,4155 S Buffalo Dr,89147,3.5,36,Restaurants;Italian,1,3
atVh8viqTj-sqDJ35tAYVg,42,49,269,940,71,0.156134,0.263941,3.49442,0.182156,Beach Cafe,Southwest,7750 S Jones Blvd,89139,3.5,269,Restaurants;Breakfast & Brunch;Burgers;Diners,1,3
Thx8WO-qqYJmEKssu4g9SA,29,13,152,558,48,0.190789,0.315789,3.67105,0.0855263,Sushi On Rainbow,Chinatown,6870 Spring Mountain Rd,89146,3.5,152,Japanese;Buffets;Sushi Bars;Restaurants,1,5
0QSnurP5Ibor2zepJmEIlw,11,13,141,541,12,0.0780142,0.0851064,3.83688,0.0921986,Tacos La Mexicana,Spring Valley,3555 S Durango Dr,89147,4,141,Food;Food Delivery Services;Restaurants;Mexican,1,5
EdY6q0CO2mlATpoTFkvHAw,21,31,269,1022,24,0.0780669,0.0892193,3.79926,0.115242,Dim Sum Cafe,South Summerlin,3700 S Hualapai Way,89147,4,269,Chinese;Dim Sum;Cafes;Restaurants,0,0
ujBk7cdEvo5FkD1e0Gzq1Q,10,15,52,138,14,0.192308,0.269231,2.65385,0.288462,Dragon Wok,Northwest,3350 Novat St,89129,2.5,52,Chinese;Restaurants,1,6
ezuzSOrWu3KhFKTtVAMWlQ,0,0,19,88,0,0,0,4.63158,0,"Bentley's Coffee",Downtown,1501 W Charleston Blvd,89102,4.5,19,Coffee & Tea;Food,1,3
VmSrPPO2WXmOKjUW7pDGsQ,55,29,133,427,83,0.413534,0.62406,3.21053,0.218045,"Mega Tom's Burgers",,2893 W Lake Mead Blvd,89106,3,133,Breakfast & Brunch;Diners;Burgers;Restaurants,1,6
nRNWaEuPtfcyR8pI-LnASA,0,0,5,16,0,0,0,3.2,0,Italia Express,Downtown,755 S Grand Central Pkwy,89106,3,5,Italian;Restaurants,1,5
lF3klLu44Jaq3UqO9a50Pg,2,12,107,446,2,0.0186916,0.0186916,4.16822,0.11215,Mariscos El Puerto,,1901 N Decatur Blvd,89108,4,107,Mexican;Food;Seafood;Restaurants;Specialty Food;Seafood Markets,1,2
YYE0C8FeDpB6zqB0kSEh7w,43,30,237,882,51,0.181435,0.21519,3.72152,0.126582,Chile Addiction,Spring Valley,4235 S Fort Apache Rd,89147,3.5,237,Restaurants;Mexican;New Mexican Cuisine,0,0
UANNbspNsQEFUay5nALZYw,3,13,47,146,3,0.0638298,0.0638298,3.10638,0.276596,"Roberto's Taco Shop",Southeast,6475 S Pecos Rd,89120,3,47,Mexican;Restaurants;Fast Food,1,2
sZsJooAzpKqOvDysphkqpQ,8,27,278,1092,8,0.028777,0.028777,3.92806,0.0971223,Pop Up Pizza,Downtown,1 S Main St,89101,4,278,Vegan;Restaurants;Pizza,1,4
Lo-lpCxoP1_T3cvTpp4ZCw,0,1,125,573,0,0,0,4.584,0.008,Tenaya Creek Brewery,,831 W Bonanza Rd,89106,4.5,125,Breweries;Nightlife;Food;Beer Gardens,0,0
LXt2Aycp2ILMWQmKsjl4Wg,9,8,87,354,11,0.103448,0.126437,4.06897,0.091954,Firehouse Subs,South Summerlin,9921 W Charleston Blvd,89117,4,87,Sandwiches;Restaurants;Fast Food;Delis,0,0
q_CpNXiPQbd6Iq0bnldhng,2,3,37,137,2,0.0540541,0.0540541,3.7027,0.0810811,Aloha A Go Go,Sunrise,5841 E Charleston Blvd,89142,3.5,37,Restaurants;Japanese;Hawaiian,1,2
nGjqCFbLPeBJe55Mx-nIEw,3,2,39,170,3,0.0769231,0.0769231,4.35897,0.0512821,Tacos Los Toritos,Sunrise,861 N Nellis Blvd,89110,4.5,39,Mexican;Restaurants,1,13
jozzH4XCEM9yQFjLAc3_zA,31,3,149,667,31,0.208054,0.208054,4.47651,0.0201342,Rocket Fizz,Westside,9410 W Sahara,89117,4.5,149,Specialty Food;Candy Stores;Food,0,0
0dr1FgqQSEMbaTu9SDqiIg,17,21,149,549,20,0.114094,0.134228,3.68456,0.14094,China A Go Go,,2101 N Rainbow Blvd,89108,3.5,148,Chinese;Restaurants,1,7
IBSePQdC8MwoWdMmoyegnw,0,7,24,73,0,0,0,3.04167,0.291667,Five Star Tavern,,2425 N Rainbow Blvd,89108,3,24,Bars;Arts & Entertainment;Restaurants;American (Traditional);Beer;Wine & Spirits;Nightlife;Food;Sports Bars;Casinos,1,2
RUJfBZJuYEGgKYRW6mIzCQ,0,1,17,64,0,0,0,3.76471,0.0588235,"Jimmy John's Gourmet Sandwiches",Westside,2530 S Decatur Blvd,89102,4,17,Sandwiches;Restaurants,1,1
eFNWxUVO3IhgUnWRbNKfsQ,1,2,11,36,2,0.0909091,0.181818,3.27273,0.181818,Surf City Squeeze,Westside,4300 Meadows Ln,89107,3.5,11,Food;Juice Bars & Smoothies,1,2
wwgH65yjLssksjz8ASU3QA,12,11,72,221,36,0.166667,0.5,3.06944,0.152778,Chipotle Mexican Grill,Westside,2540 S Decatur Blvd,89102,3,72,Fast Food;Restaurants;Tex-Mex;Mexican,1,2
1i9T1uoG_J3aRfprALvNGQ,7,25,86,240,11,0.0813954,0.127907,2.7907,0.290698,"Dunkin' Donuts",Summerlin,11710 W Charleston Blvd,89135,3,86,Coffee & Tea;Food;Donuts,1,2
h-SX2dxluF4oM_Zxp7eK4Q,0,1,16,65,0,0,0,4.0625,0.0625,Potato Corner,Westside,4300 Meadows Ln,89107,4,16,American (New);Specialty Food;Restaurants;Chicken Wings;Fast Food;Food,1,2
mlOFd0pHDcav5hcnbKJiXQ,1,0,62,274,1,0.016129,0.016129,4.41935,0,Kuben,Spring Valley,5025 S Fort Apache Rd,89148,4.5,62,Restaurants;Breakfast & Brunch;Japanese;Asian Fusion,0,0
9gXhs9peDtrjWGdUlytYog,61,15,37,88,69,1.64865,1.86486,2.37838,0.405405,Quickee Burgers,Northwest,4371 N Rancho Dr,89130,2.5,37,Burgers;Food;Local Flavor;Restaurants,1,1
ai8nfTBNvL579cjIuqZajQ,19,26,147,539,23,0.129252,0.156463,3.66667,0.176871,Manhattan Pizza,Westside,8550 W Charleston Blvd,89117,3.5,147,Pizza;Restaurants;Salad;Sandwiches;Desserts;Food,1,1
