businessId,flagged_reviews,one_star_count,total_reviews,total_stars,word_count,proportion_flagged_reviews,average_flagged_words_per_review,average_stars_per_review,proportion_one_star,name,neighborhood,address,postal_code,stars,review_count,categories,ifFail,failTimes
-91Z36AdTmzIzgtMWstj8Q,0,2,7,24,0,0,0,3.42857,0.285714,Ticor Title At Tivoli Village,Westside,410 S Rampart Blvd,89145,3.5,7,Home Services;Real Estate;Real Estate Services,0,0
3NX8JdSYD22O_b8hlNZxYQ,1,11,42,161,1,0.0238095,0.0238095,3.83333,0.261905,A Cut Above Hair Studio,Centennial,6530 N Buffalo Dr,89131,4,42,Hair Salons;Beauty & Spas,0,0
YpaLUB2e4x7qCqZHrucnpQ,0,1,6,25,0,0,0,4.16667,0.166667,Ralphie May: No Apologies,The Strip,3475 S Las Vegas Blvd,89109,4,6,Comedy Clubs;Nightlife,0,0
ySBvgchqN-sJmvUQVcTpnw,3,11,29,70,6,0.103448,0.206897,2.41379,0.37931,Del Taco,University,1197 E Tropicana Ave,89119,2.5,29,Restaurants;Mexican,0,0
NL-ymrd7jsk4MscQRgtPJQ,0,0,8,35,0,0,0,4.375,0,"Laurita's Taco shop",,4620 Boulder Hwy,89121,4.5,8,Mexican;Event Planning & Services;Restaurants;Fast Food;Caterers;Latin American,0,0
9CvmloHA9I6hNX3jcIXIMw,15,1,25,79,18,0.6,0.72,3.16,0.04,Melons Smoothies N More,Spring Valley,6475 S Rainbow Blvd,89118,3,25,Food;Juice Bars & Smoothies,0,0
mOaHJZYTsgB0G_TIKykFAA,16,15,109,422,28,0.146789,0.256881,3.87156,0.137615,"Mario's Westside Market",,1960 N Martin L King Blvd,89106,4,109,Grocery;Soul Food;Restaurants;Food,0,0
8p52RM_-amESvU43IYNWTg,0,0,21,101,0,0,0,4.80952,0,"Daniel's Barbershop",Westside,5900 W Charleston Blvd,89146,5,21,"Men's Hair Salons;Barbers;Hair Salons;Beauty & Spas",0,0
wYEAocX0vkcGN-i5rSszrg,2,2,22,79,2,0.0909091,0.0909091,3.59091,0.0909091,El Patron Mexican Restaurant & Oyster Bar,Eastside,2797 S Maryland Pkwy,89109,3.5,22,Restaurants;Mexican;Seafood,0,0
hSzNmxCX8KmHV6382QjQuQ,0,7,24,79,0,0,0,3.29167,0.291667,Ceo Hookah Lounge And Bar,,5900 W Flamingo Rd,89103,3.5,24,Nightlife;Bars;Hookah Bars,0,0
6Ivnwybl4sTvcwMtkkjrQQ,0,2,8,31,0,0,0,3.875,0.25,Royal One Clothing,Spring Valley,6825 W Russell Rd,89118,4,8,"Accessories;Shopping;Men's Clothing;Fashion;Women's Clothing",0,0
l5NUIeAo6Fk-Vx4nm3Xqfg,6,10,59,196,7,0.101695,0.118644,3.32203,0.169492,China Ginger,Spring Valley,5035 S Fort Apache Rd,89148,3.5,59,Chinese;Restaurants,0,0
zhB2gbdNbaFwo2nWEArtLA,0,11,28,79,0,0,0,2.82143,0.392857,Taco Bell,Southwest,8150 Blue Diamond Rd,89178,3,28,Fast Food;Mexican;Tex-Mex;Restaurants,0,0
GXdnO7m8X4tjVl7MXHgN4g,11,11,42,125,16,0.261905,0.380952,2.97619,0.261905,"Mamacita's Restaurant",Downtown,611 Fremont St,89101,3,42,Mexican;Cuban;Restaurants,0,0
vibWgNtDWPPXv6wG0q8KLQ,0,1,7,27,0,0,0,3.85714,0.142857,Journeys,Southeast,7400 Las Vegas Blvd S,89123,4,7,Shoe Stores;Fashion;Shopping,0,0
qz3WfLAtEGu0hbO30tdu_g,0,1,20,81,0,0,0,4.05,0.05,Du Barry Fashions,Westside,3375 S Decatur Blvd,89102,4,20,"Shopping;Accessories;Fashion;Women's Clothing",0,0
IOpAN3vnPR3qMahBSQQ0AQ,3,6,16,50,3,0.1875,0.1875,3.125,0.375,Trop Stop Gas & Car Wash,,4885 W Tropicana Ave,89103,3,16,Local Services;Gas Stations;Home Services;Convenience Stores;Food;Auto Repair;Automotive;Propane;Car Wash;Utilities,0,0
TE8k-RQsXAdhmnEYA7B-wg,1,12,37,127,1,0.027027,0.027027,3.43243,0.324324,I-Nails Spa,Southeast,9711 S Eastern Ave,89183,3.5,37,Waxing;Hair Removal;Nail Salons;Skin Care;Beauty & Spas,0,0
ZsKWULhwwB61RHzCrb1i9A,3,8,32,80,4,0.09375,0.125,2.5,0.25,Blue Burrito Grille,Southeast,5757 Wayne Newton Blvd,89119,2.5,32,Restaurants;Mexican,0,0
cjlYcqxyqRBe_w3OgasPAw,0,5,61,224,0,0,0,3.67213,0.0819672,"Jimmy John's",Westside,2950 S Durango Dr,89117,3.5,61,Sandwiches;Restaurants,0,0
04_Ci1SQ3lYVRUqKQyqBTw,0,1,28,130,0,0,0,4.64286,0.0357143,Las Vegas Country Club,Eastside,3000 Joe W Brown Dr,89109,4.5,28,Tennis;Wedding Planning;Venues & Event Spaces;Active Life;Event Planning & Services;Party & Event Planning;Golf;Arts & Entertainment;Country Clubs,0,0
poQMQGoE5jXOfwlyBrfmVQ,0,6,14,45,0,0,0,3.21429,0.428571,Lake Mead Dental,,7481 W Lake Mead Blvd,89128,3,14,Dentists;Health & Medical;General Dentistry,0,0
EvE23d1PSbfGWe7EA5HRBQ,0,2,33,146,0,0,0,4.42424,0.0606061,The Magic Noodle,Spring Valley,5165 S Fort Apache Rd,89148,4.5,33,Restaurants;Noodles;Chinese,0,0
Wyc49dq1r5uMqBl9bHVPAw,8,9,22,60,10,0.363636,0.454545,2.72727,0.409091,"Church's Chicken",Eastside,4800 E Flamingo Rd,89121,2.5,22,Chicken Wings;Restaurants,0,0
-byybpV9bP2k0aJ6-WhiBA,3,1,46,208,3,0.0652174,0.0652174,4.52174,0.0217391,Pressed Juicery,The Strip,3730 S Las Vegas Blvd,89158,4.5,46,Juice Bars & Smoothies;Food,0,0
lYMnyIC6aH4QtKIWof7B9A,1,1,7,30,2,0.142857,0.285714,4.28571,0.142857,"Zulma's Beauty Salon",,4388 E Craig Rd,89115,4.5,7,Beauty & Spas;Hair Salons,0,0
WlneNJQGQGGldWFT9QzZZA,0,2,7,27,0,0,0,3.85714,0.285714,AT&T Authorized Retailer,Spring Valley,9435 W Tropicana,89147,4,7,Electronics;Home Services;Professional Services;Internet Service Providers;Mobile Phones;Television Service Providers;Shopping,0,0
DG0FEVvVOPj073epjucl1g,0,3,16,62,0,0,0,3.875,0.1875,Your Air Conditioning & Heating Company,Sunrise,8465 W Sahara Ave,89117,4,16,Heating & Air Conditioning/HVAC;Contractors;Home Services;Local Services,0,0
xPirEAysB7zTgKzCpSoqFQ,1,2,36,169,1,0.0277778,0.0277778,4.69444,0.0555556,Royal Highlands Dental,Southwest,11350 Southern Highlands Pkwy,89141,4.5,36,Health & Medical;General Dentistry;Endodontists;Cosmetic Dentists;Dentists,0,0
_m5eXwWcmjLpvuU9RXYxtQ,0,1,12,44,0,0,0,3.66667,0.0833333,Winter Wonderland,Downtown,899 Fremont St,89101,3.5,12,Arts & Entertainment;Festivals,0,0
IiVUoKDPWULbJOMfnHVrLQ,0,13,20,44,0,0,0,2.2,0.65,AT&T,Westside,4750 W Sahara,89102,2,20,Mobile Phones;Shopping,0,0
fGcnPMp-ZNdO9hQ3hqIM8A,0,0,4,15,0,0,0,3.75,0,Tireworks,Northwest,4420 N Decatur Blvd,89130,4,4,Tires;Automotive;Auto Repair,0,0
SfhispCMHBE58JwcEpAHBg,1,4,7,14,1,0.142857,0.142857,2,0.571429,Oriental Massage,Chinatown,4355 Spring Mountain Rd,89102,2,7,Massage;Beauty & Spas,0,0
oNlsiPYrawa9DxFO9TioYw,0,1,9,31,0,0,0,3.44444,0.111111,The Coffee Bean & Tea Leaf,Westside,4300 Meadows Lane,89107,3.5,9,Coffee & Tea;Food,0,0
2g8LJSC_Ia9fZxdQRSVLig,7,3,41,175,7,0.170732,0.170732,4.26829,0.0731707,Bastille,Downtown,1402 S 3rd St,89104,4.5,41,Bars;Nightlife;Cocktail Bars;Dive Bars;Gay Bars,0,0
qIF_4ChsmJkCvqVQv_qi-g,0,0,7,26,0,0,0,3.71429,0,La Rue Marche Cafe,Eastside,2710 E Desert Inn Rd,89121,3.5,7,Restaurants;Mediterranean;Breakfast & Brunch;Cafes,0,0
beQTAjWq8i6E8xVrANeBsQ,0,1,6,26,0,0,0,4.33333,0.166667,Perfect Fit Tailor,Westside,9340 W Sahara Ave,89117,4.5,6,Local Services;Sewing & Alterations,0,0
d6_51PI94EC1C5sG9hi6HA,3,14,67,236,4,0.0447761,0.0597015,3.52239,0.208955,Timbers - Novat,Northwest,3370 Novat St,89129,3.5,67,Arts & Entertainment;Nightlife;American (Traditional);Restaurants;Breakfast & Brunch;Bars,0,0
irDgKDkvrma1jFN_mRgQ_g,0,1,37,157,0,0,0,4.24324,0.027027,True Island BBQ,Southeast,9550 S Eastern Ave,89123,4,37,Restaurants;Barbeque,0,0
q-Vu61XqDW7d2W8EXEUTgQ,0,5,26,105,0,0,0,4.03846,0.192308,Smilecity Dental,Spring Valley,10170 W Tropicana Ave,89147,4,26,Health & Medical;Dentists;General Dentistry,0,0
STmbtI-ivQnh0KM_2sptcg,0,0,34,169,0,0,0,4.97059,0,All Things Eyes,Spring Valley,7060 S Durango Dr,89113,5,34,Laser Eye Surgery/Lasik;Eyewear & Opticians;Health & Medical;Optometrists;Shopping,0,0
ibJt4zBlhSdqMS6DHhXkOg,52,16,46,151,67,1.13043,1.45652,3.28261,0.347826,ReFinery Celebrity Resale,Southeast,3460 E Sunset Rd,89120,3.5,46,"Women's Clothing;Shopping;Fashion;Thrift Stores;Bridal;Used;Vintage & Consignment;Men's Clothing",0,0
7aFMSgA-FrrralP69tgh_w,11,13,45,138,16,0.244444,0.355556,3.06667,0.288889,Jet Luxury,Eastside,145 E Harmon Ave,89118,3,45,Resorts;Hotels & Travel,0,0
NvGYDv1t322bqZcGuVaE8Q,0,1,22,105,0,0,0,4.77273,0.0454545,Vegas Bike Store,Spring Valley,3955 S Durango Dr,89147,5,22,Local Services;Bicycles;Bike Shop;Bikes;Active Life;Shopping;Bike Rentals;Bike Repair;Bike Repair/Maintenance;Sporting Goods,0,0
Dh6JsWOKQqIjuw4ZPnWkOg,3,6,64,259,3,0.046875,0.046875,4.04688,0.09375,Wing King,Westside,6475 W Charleston Blvd,89146,4,64,Restaurants;Chicken Wings,0,0
nZ3MQW3ndQ37eOrsJNGRMg,0,0,30,148,0,0,0,4.93333,0,Salon Chandelier,Chinatown,5020 Spring Mountain Rd,89146,5,30,Shopping;Hair Salons;Beauty & Spas;Cosmetics & Beauty Supply,0,0
LObptJvHwCQNkXemJpG85w,2,1,27,105,2,0.0740741,0.0740741,3.88889,0.037037,Rojo Lounge,,4381 W Flamingo Rd,89103,4,27,Bars;Lounges;Nightlife,0,0
CNwiqj729wV0mERI0PpqBw,9,2,19,72,9,0.473684,0.473684,3.78947,0.105263,T & T Ginseng,Chinatown,4115 Spring Mountain Rd,89102,4,19,Food;Health Markets;Specialty Food,0,0
hm5Tgbj-IWQqe-ImqnBaNg,11,5,60,226,17,0.183333,0.283333,3.76667,0.0833333,The Hush Puppy,Sunrise,1820 N Nellis Blvd,89115,4,60,Seafood;Comfort Food;Restaurants;Southern,0,0
EgWUJ6CSBN8laC58nmFTZA,0,3,7,23,0,0,0,3.28571,0.428571,Starting Line Up,Westside,3310 S Jones Blvd,89146,3.5,7,Beauty & Spas;Barbers,0,0
5NUHLYoZS_iCp2JSt5tQZQ,0,2,14,55,0,0,0,3.92857,0.142857,"Mr B's Bar & Grill",Eastside,3824 Paradise Rd,89119,4,14,Nightlife;Italian;Bars;Restaurants,0,0
ZsnSiQY8c0bzyx7RfVrEKw,0,8,26,83,0,0,0,3.19231,0.307692,Starbucks,Southwest,7405 S Durango Dr,89113,3,26,Food;Coffee & Tea,0,0
pTUXKIaqVulbHKW9VS3sBw,0,1,8,29,0,0,0,3.625,0.125,"Kaldi's Coffee Las Vegas",,4850 W Flamingo Rd,89103,3.5,8,Restaurants;Cafes;Coffee & Tea;Juice Bars & Smoothies;Food,0,0
XBlUgpFOvm05WSCgErQ_Ow,0,1,5,15,0,0,0,3,0.2,7-Eleven,,5576 Boulder Hwy,89122,3,5,Automotive;Convenience Stores;Gas Stations;Food,0,0
0yjLZZx708uJbierAonqQg,9,7,45,151,16,0.2,0.355556,3.35556,0.155556,"Church's Chicken",Chinatown,4880 Spring Mountain Rd,89102,3.5,45,Restaurants;Chicken Wings;Fast Food,0,0
cZbqG53WCsEyYHSocNZdLQ,4,4,56,210,4,0.0714286,0.0714286,3.75,0.0714286,"Elena's Restaurant",Eastside,2534 E Desert Inn Rd,89121,4,56,Restaurants;Filipino,0,0
n2kgJSiB7Q4u7AkDvYfzlg,0,0,3,14,0,0,0,4.66667,0,Munch Box,Spring Valley,6105 S Fort Apache Rd,89148,4.5,3,Breakfast & Brunch;Restaurants,0,0
LBwFjTUlDeikknOoQTXxhg,16,45,55,79,25,0.290909,0.454545,1.43636,0.818182,"McDonald's",Westside,2340 S Rainbow Blvd,89146,1.5,55,Burgers;Fast Food;Restaurants,0,0
DDs5YMhAjnP6oA5-eGw_TQ,2,14,25,47,2,0.08,0.08,1.88,0.56,Sonic Drive-In,Sunrise,377 N Nellis Blvd,89110,2,25,American (Traditional);Fast Food;Restaurants,0,0
lPJunXu0XlUaA3pk087U_Q,5,3,11,28,5,0.454545,0.454545,2.54545,0.272727,Dollar Tree,Southeast,9890 S Maryland Pkwy,89183,2.5,11,Shopping;Discount Store,0,0
J7TysyoszDEiMqIXcn867Q,4,3,19,76,4,0.210526,0.210526,4,0.157895,Nailstudio,Spring Valley,3700 S Hualapai Way,89147,4,19,Saunas;Nail Salons;Beauty & Spas;Health & Medical;Waxing;Hair Removal;Day Spas;Hair Salons,0,0
Z5OoLZ_gKDHZGKs6gtR28w,3,6,29,102,3,0.103448,0.103448,3.51724,0.206897,Panda Express,Westside,1980 S Rainbow Blvd,89146,3.5,29,Fast Food;Restaurants;Chinese,0,0
v9o90y0q1OdMPn9JXrSK0Q,7,3,19,83,7,0.368421,0.368421,4.36842,0.157895,Eclips Art & Beauty Salon,Southeast,9770 S Maryland Pkwy,89183,4.5,19,Hair Salons;Barbers;Beauty & Spas,0,0
SmkGXa3XVZTXV04IcBkwLg,0,15,73,244,0,0,0,3.34247,0.205479,"Jimmy John's",Downtown,2204 W Charleston Blvd,89102,3.5,73,Delis;Restaurants;Food;Sandwiches;Food Delivery Services,0,0
WghcqSAGCzKOhprLblYWVA,0,0,25,124,0,0,0,4.96,0,Get Results Personal Training,Westside,7980 W Sahara Ave,89117,5,25,Active Life;Boot Camps;Trainers;Fitness & Instruction;Gyms,0,0
c0LlClom1qONqByoagqPGw,0,2,16,64,0,0,0,4,0.125,Las Islitas,Sunrise,5105 E Sahara Ave,89142,4,16,Mexican;Seafood;Restaurants,0,0
_-SwI8_CjNzU2jaiuMqz4Q,3,16,49,109,3,0.0612245,0.0612245,2.22449,0.326531,H&M,The Strip,3663 Las Vegas Blvd,89109,2,49,"Women's Clothing;Children's Clothing;Shopping;Men's Clothing;Fashion",0,0
WY630Bgo202sOpiT57EN5g,0,0,4,16,0,0,0,4,0,Pizza Hut,Westside,7000 W Charleston Blvd,89117,4,4,Pizza;Restaurants,0,0
awAxthsSo0Y8KBQXJhNxvQ,6,4,31,102,6,0.193548,0.193548,3.29032,0.129032,"Harold's Chicken & Fish",Spring Valley,4950 S Rainbow Blvd,89118,3.5,31,American (Traditional);Soul Food;Chicken Wings;Restaurants,0,0
uz_pOxt-IForHNBcwUscJw,0,5,25,98,0,0,0,3.92,0.2,The Den LV,Spring Valley,9837 W Tropicana Ave,89147,4,25,American (New);Sports Bars;Nightlife;Bars;Restaurants,0,0
KP7eER5QIatYvuQnTqfmnA,0,12,24,58,0,0,0,2.41667,0.5,"Davi's Pizza",Spring Valley,9010 W Flamingo Rd,89147,2.5,24,Italian;American (New);Pizza;Restaurants,0,0
fcUZ0HlaO1bMW26tzQZVOQ,0,33,60,130,0,0,0,2.16667,0.55,"McDonald's",Southwest,3885 Blue Diamond Rd,89139,2,60,Restaurants;American (Traditional);Burgers;Fast Food,0,0
SOXkCLHHPMM32QNVV9VuJQ,1,11,16,25,1,0.0625,0.0625,1.5625,0.6875,Einstein Bros,Southeast,7291 S Eastern Ave,89119,1.5,16,Restaurants;Pizza;Food;Bagels,0,0
kB41y8iPB9tNrG4jIciiig,17,79,135,284,17,0.125926,0.125926,2.1037,0.585185,Delta Air Lines,Southeast,5757 Wayne Newton Blvd,89119,2,135,Airlines;Hotels & Travel;Transportation,0,0
rtDUIfG17L0asXSQKO4-KA,0,2,9,31,0,0,0,3.44444,0.222222,Salon Centric,Spring Valley,3655 S Durango Dr,89147,3.5,9,Beauty & Spas;Cosmetics & Beauty Supply;Shopping,0,0
k_luboaCkZRUo5KL7phVvQ,0,0,4,20,0,0,0,5,0,"PT's Gold",Southwest,8275 S Fort Apache Rd,89148,5,4,Nightlife;Pizza;Restaurants;Beer Bar;American (Traditional);Bars,0,0
3-Bm90nXNtwLFyDtlj9olQ,0,2,24,97,0,0,0,4.04167,0.0833333,Myung Sung,Eastside,953 E Sahara Ave,89104,4,24,Restaurants;Food;Korean;Do-It-Yourself Food,0,0
XKVWYoKaIR1CEoxMYMFPXw,0,1,3,9,0,0,0,3,0.333333,Buffet Orient,,3331 E Tropicana Ave,89136,3,3,Chinese;Restaurants,0,0
wp6mYtftUQASEJcBXp2nVw,0,1,26,112,0,0,0,4.30769,0.0384615,Restaurant El Rey,Eastside,3969 S Maryland Pkwy,89119,4.5,26,Mexican;Restaurants,1,2
VQaZf8APldXwA-qZHIM1UA,0,0,6,25,0,0,0,4.16667,0,Haunted Harvest at Springs Preserve,Downtown,333 S Valley View Blvd,89107,4,6,Local Flavor;Botanical Gardens;Festivals;Event Planning & Services;Arts & Entertainment;Venues & Event Spaces,0,0
lTeu5RyJDQwR3-iQ0iLXjw,5,1,11,37,5,0.454545,0.454545,3.36364,0.0909091,Pancit Adobo,,2131 Rock Springs Dr,89128,3.5,11,Filipino;Restaurants,0,0
djDktbXvOwaJhuk5whLlOQ,3,3,10,25,3,0.3,0.3,2.5,0.3,Cheesesteaks Etc,The Strip,2901 S Las Vegas Blvd,89109,2.5,10,Cheesesteaks;Sandwiches;Restaurants;Fast Food,0,0
KjLplOt17K1FNfLaK891Mg,4,2,20,86,4,0.2,0.2,4.3,0.1,"Amberjoy's Vintage Closet",Downtown,1225 S Main St,89104,4.5,20,"Wedding Planning;Fashion;Bridal;Used;Vintage & Consignment;Shopping;Event Planning & Services;Men's Clothing;Women's Clothing;Accessories",0,0
PsS88y-a7TKHotnMv-9yyQ,0,0,5,19,0,0,0,3.8,0,Burlington Coat Factory,Westside,10000 W Sahara Ave,89117,4,5,Department Stores;Fashion;Shopping,0,0
Q283sagGad1VlOncWykBKQ,0,3,8,20,0,0,0,2.5,0.375,Subway,Sunrise,5695 E Charleston Blvd,89142,2.5,8,Restaurants;Fast Food;Sandwiches;Food,0,0
XydKWBaKYDO2BFXs8pXnbg,1,6,28,78,1,0.0357143,0.0357143,2.78571,0.214286,"McDonald's",Summerlin,7662 W Lake Mead Blvd,89128,3,28,Restaurants;Burgers;Fast Food,0,0
3ZPlK9cFXYsKIVMgdT4yVA,58,3,69,316,120,0.84058,1.73913,4.57971,0.0434783,Reviv At Mgm Grand,The Strip,3799 S Las Vegas Blvd,89109,4.5,69,Beauty & Spas;IV Hydration;Health & Medical;Medical Spas,0,0
1W4MuTJiUBJ3Z2TsXz994Q,0,1,38,185,0,0,0,4.86842,0.0263158,Well Rounded Momma,,8826 S Eastern Ave,89123,5,38,Health & Medical;Lactation Services;Adult Education;Education;Doulas;Midwives,0,0
eGY8ALOqhaxGNX3rEe1aVw,0,8,17,50,0,0,0,2.94118,0.470588,Js Nails & Spa,Northwest,4450 N Tenaya Way,89129,3,17,Beauty & Spas;Nail Salons,0,0
ti1bb30WwnkDLuVvpTM6fQ,9,16,50,142,9,0.18,0.18,2.84,0.32,Las Islitas,,911 N Pecos Rd,89101,3,50,Restaurants;Mexican,0,0
Woa5RFLujafUqAbP8UUV3w,23,20,21,25,36,1.09524,1.71429,1.19048,0.952381,Sunset Cove Apartments,Sunrise,5225 E Charleston Blvd,89142,1,21,Real Estate;Apartments;Home Services,0,0
OyJDaAAMr220qkZsovCARQ,11,9,42,127,11,0.261905,0.261905,3.02381,0.214286,Starbucks,,751 N Rancho Dr,89106,3,42,Food;Coffee & Tea,0,0
uXMdcJzVt3UvV8Lum1hzFg,0,16,35,103,0,0,0,2.94286,0.457143,Flamingo 76 Station,Spring Valley,8615 W Flamingo Rd,89147,3,35,Automotive;Food;Car Wash;Convenience Stores;Gas Stations,0,0
XBsQyfCb1T6UlipHy45NOw,0,3,10,37,0,0,0,3.7,0.3,"Raissi Abdi, MD",Eastside,3055 E Flamingo Rd,89101,3.5,10,Orthopedists;Doctors;Health & Medical,0,0
cqb37i_UXd6UVM0c0lP9_w,1,2,8,31,1,0.125,0.125,3.875,0.25,We Print Vegas,,4970 Arville St,89118,4,8,Print Media;Mass Media,0,0
b1hFa_KkZlQ_5WWAvQCZbQ,1,5,51,194,1,0.0196078,0.0196078,3.80392,0.0980392,Residence Inn by Marriott Las Vegas South,,5875 Dean Martin Dr,89118,4,51,Event Planning & Services;Hotels & Travel;Hotels,0,0
jSqfGuZXwcKBMWV71y11Tg,1,7,40,142,1,0.025,0.025,3.55,0.175,"The Wiener's Circle Las Vegas",South Summerlin,11011 W Charleston Blvd,89135,3.5,40,Burgers;Hot Dogs;Restaurants;American (New),0,0
Z6FuyBpsCHTD1rs1QzOflw,0,5,52,236,0,0,0,4.53846,0.0961538,Crystal Cleaners & Alterations,The Lakes,9101 W Sahara Ave,89117,4.5,52,Local Services;Sewing & Alterations;Laundry Services;Dry Cleaning & Laundry,0,0
GQ6rZ-bghsAnzajtGEKloA,0,2,27,124,0,0,0,4.59259,0.0740741,Mastermind Tattoo,Westside,3111 S Valley View Blvd,89102,4.5,27,Beauty & Spas;Tattoo,0,0
PZ3qgjUMg8akZaP0CssYNA,0,1,24,114,0,0,0,4.75,0.0416667,"Paul Thompson, OD PC",Westside,4505 W Charleston Blvd,89102,5,24,Optometrists;Health & Medical,0,0
mE-isLpfMbdQpOmb-WWo3w,1,6,54,176,1,0.0185185,0.0185185,3.25926,0.111111,3 Tomatoes and A Mozzarella,Spring Valley,6485 S Rainbow Blvd,89118,3.5,54,Restaurants;Pizza;Italian,0,0
tx_prtvEYTiA4Dab5OnYww,0,1,3,10,0,0,0,3.33333,0.333333,Haggar Factory Store,Southeast,7400 Las Vegas Blvd S,89123,3.5,3,"Shopping;Men's Clothing;Fashion",0,0
diCzDB7o1Dap7DnA_TYUiw,0,0,3,15,0,0,0,5,0,IBS Copier Repair,Spring Valley,4045 S Buffalo Dr,89147,5,3,Local Services;Shopping;Printing Services;IT Services & Computer Repair;Electronics Repair;Professional Services;Office Equipment,0,0
omVUhrbQgSJ-zdIs4ixiug,7,1,6,19,7,1.16667,1.16667,3.16667,0.166667,Forever 21,Eastside,3680 S Maryland Pkwy,89109,3,6,"Women's Clothing;Fashion;Shopping",0,0
MlIS0BxTR9QyPotGZ4JVUA,0,0,11,49,0,0,0,4.45455,0,"Felipe's Tacos",,1615 N Decatur Blvd,89108,4.5,11,Restaurants;Food;Mexican;Street Vendors,0,0
VGy0D4ODOSkIlwa7AeRWNQ,13,5,12,37,13,1.08333,1.08333,3.08333,0.416667,Kids Quest,,4111 Boulder Hwy,89121,3,12,Education;Playgrounds;Active Life;Kids Activities,0,0
Ea3BblvC4zzagYI_1cNumA,14,9,66,252,27,0.212121,0.409091,3.81818,0.136364,"Capriotti's Sandwich Shop",Westside,6340 W Charleston Blvd,89107,4,66,Restaurants;Salad;Sandwiches;Vegetarian,1,3
gvSn76jIWco_sDxp6090og,10,15,38,100,10,0.263158,0.263158,2.63158,0.394737,Soulfish Poké,Spring Valley,8680 W Warm Springs Rd,89148,2.5,38,Poke;Sushi Bars;Restaurants;Food;Seafood;Noodles,0,0
ppD5gHL0XsJxWHPus1cjOg,0,0,3,14,0,0,0,4.66667,0,Sensual Las Vegas,,3025 Sammy Davis Jr Dr,89109,4.5,3,Swimming Pools;Arts & Entertainment;Active Life;Social Clubs,0,0
Fzzq4g_ZvqZA-9yRwOVAFA,16,6,41,147,23,0.390244,0.560976,3.58537,0.146341,Blind Tiger,Southeast,6295 S Pecos Rd,89120,3.5,41,Karaoke;Nightlife,0,0
tvu6MBZKZKHz17cbF1zIZA,2,7,46,176,2,0.0434783,0.0434783,3.82609,0.152174,Pho Khong Ten,Southwest,7320 S Rainbow Blvd,89139,4,46,Vietnamese;Restaurants,0,0
JrvaHyG--O44JAINUk_3ng,3,0,78,389,6,0.0384615,0.0769231,4.98718,0,iTech Customs,Westside,1717 S Decatur Blvd,89102,5,78,Shopping;IT Services & Computer Repair;Electronics Repair;Electronics;Mobile Phone Repair;Local Services,0,0
d4iX947_lcV0jWHprdMKYA,0,1,26,74,0,0,0,2.84615,0.0384615,Pork & Beans,Downtown,707 Fremont St,89101,3,26,American (New);Gastropubs;Restaurants;Fast Food,0,0
ze0vTDa1oFIH6oSRWgxM_A,0,0,57,285,0,0,0,5,0,ICU Computer Solutions,Southeast,9550 S Eastern Ave,89123,5,57,IT Services & Computer Repair;Home Theatre Installation;Home Network Installation;Web Design;Insulation Installation;Home Services;Local Services;Professional Services,0,0
i_K9elBRuVJsKEl8nsu5Yg,18,6,72,289,18,0.25,0.25,4.01389,0.0833333,Fun Hog Ranch,Eastside,495 E Twain Ave,89169,4,72,Dive Bars;Bars;Nightlife;Gay Bars,0,0
nOkSC1GtMUJ_I70sb0SaeQ,14,11,107,417,14,0.130841,0.130841,3.8972,0.102804,Pizza Natali,Southeast,580 E Windmill Ln,89123,4,107,Pizza;Chicken Wings;Italian;Restaurants,1,4
xXb4lFBC2ULNzMRE3ThLBQ,0,1,11,46,0,0,0,4.18182,0.0909091,The Wood Connection of Las Vegas,,9480 S Eastern Ave,89123,4,11,Kids Activities;Home Decor;Event Planning & Services;Shopping;Home & Garden;Active Life;Venues & Event Spaces;Arts & Crafts,0,0
AH0S8pIC160m-vtfbUwA3g,5,0,24,102,5,0.208333,0.208333,4.25,0,El Regio,Northwest,5601 N Tenaya Way,89130,4,24,Restaurants;Mongolian;Mexican,0,0
XSZUhAKcUHg4eglW7NHZQQ,0,0,4,20,0,0,0,5,0,Beauty Bar Nails,Downtown,517 Fremont St,89101,5,4,Nail Salons;Beauty & Spas,0,0
d8n-iKS5_iiB8-qPT7MezQ,0,1,6,22,0,0,0,3.66667,0.166667,Dairy Queen,Southeast,7400 Las Vegas Blvd S,89123,3.5,6,Ice Cream & Frozen Yogurt;Restaurants;Food;Fast Food,0,0
T0NKethAB-FFR05EeZCzuA,14,41,56,87,21,0.25,0.375,1.55357,0.732143,Burger King,Centennial,6780 N Durango Dr,89149,1.5,56,Fast Food;Restaurants;Burgers,0,0
iyoym9B8gU_YPXSb3m31LA,0,1,18,60,0,0,0,3.33333,0.0555556,Fusia,,3900 Las Vegas Blvd,89136,3.5,18,Sushi Bars;Asian Fusion;Restaurants;Chinese,0,0
HZx0r4p-cl_80b43aRd5iQ,6,2,13,50,6,0.461538,0.461538,3.84615,0.153846,Art Cleaners,Downtown,901 S Rancho Dr,89106,4,13,Laundry Services;Dry Cleaning & Laundry;Local Services,0,0
1l-9PrjQwB2y8nrKI7Ji4Q,4,11,39,147,12,0.102564,0.307692,3.76923,0.282051,Game Repair,Northwest,3250 N Tenaya Way,89129,4,39,Local Services;Books;Mags;Music & Video;Shopping;Videos & Video Game Rental;Electronics Repair;Electronics,0,0
